
==================================================================
[2026-08-06 01:28:13] Starting training (attempt 1/3, start_fold=0)
==================================================================
[2026-08-06 01:28:13] Training PID=47219 started (start_fold=0, attempt=1)
[440m32s] Ep  12/200  loss=1.2837  AUC=0.5899  AP=0.7563  (165.7s)
[441m32s] Ep  12/200  loss=1.2837  AUC=0.5899  AP=0.7563  (165.7s)
[442m33s] Ep  13/200  loss=1.2656  AUC=0.5858  AP=0.7508  (140.2s)
[443m33s] Ep  13/200  loss=1.2656  AUC=0.5858  AP=0.7508  (140.2s)
[444m33s] Ep  14/200  loss=1.2396  AUC=0.5803  AP=0.7355  (154.8s)
[445m33s] Ep  14/200  loss=1.2396  AUC=0.5803  AP=0.7355  (154.8s)
[446m33s] Ep  15/200  loss=1.2422  AUC=0.5783  AP=0.7383  (135.9s)
[447m33s] Ep  15/200  loss=1.2422  AUC=0.5783  AP=0.7383  (135.9s)
[448m33s] Ep  15/200  loss=1.2422  AUC=0.5783  AP=0.7383  (135.9s)
[449m33s] Ep  16/200  loss=1.2515  AUC=0.5897  AP=0.7479  (139.9s)
[450m33s] Ep  16/200  loss=1.2515  AUC=0.5897  AP=0.7479  (139.9s)
[451m33s] Ep  16/200  loss=1.2515  AUC=0.5897  AP=0.7479  (139.9s)
[452m33s] Ep  17/200  loss=1.2280  AUC=0.5923  AP=0.7390  (185.3s)
[453m33s] Ep  17/200  loss=1.2280  AUC=0.5923  AP=0.7390  (185.3s)
[454m33s] Ep  18/200  loss=1.2380  AUC=0.5614  AP=0.7266  (134.7s)
[455m34s] Ep  18/200  loss=1.2380  AUC=0.5614  AP=0.7266  (134.7s)
[456m34s] Ep  18/200  loss=1.2380  AUC=0.5614  AP=0.7266  (134.7s)
[457m34s] Ep  19/200  loss=1.2423  AUC=0.5548  AP=0.7201  (159.6s)
[458m34s] Ep  19/200  loss=1.2423  AUC=0.5548  AP=0.7201  (159.6s)
[459m34s] Ep  20/200  loss=1.2049  AUC=0.5518  AP=0.7312  (143.4s)
[460m34s] Ep  20/200  loss=1.2049  AUC=0.5518  AP=0.7312  (143.4s)
[461m34s] Ep  20/200  loss=1.2049  AUC=0.5518  AP=0.7312  (143.4s)
[462m34s] Ep  21/200  loss=1.1875  AUC=0.5691  AP=0.7391  (146.6s)
[463m34s] Ep  21/200  loss=1.1875  AUC=0.5691  AP=0.7391  (146.6s)
[464m34s] Ep  22/200  loss=1.1723  AUC=0.5673  AP=0.7392  (157.6s)
[465m34s] Ep  22/200  loss=1.1723  AUC=0.5673  AP=0.7392  (157.6s)
[466m34s] Ep  22/200  loss=1.1723  AUC=0.5673  AP=0.7392  (157.6s)
[467m34s] Ep  22/200  loss=1.1723  AUC=0.5673  AP=0.7392  (157.6s)

┌──────────────────────────────────────────────────────────────┐
│  FOLD 4/5 COMPLETE                                          │
│  Best val AUC: 0.6283   Test AUC: 0.5451   Test AP: 0.7375
│  Elapsed: 468m 34s   Est. remaining: 117m
└──────────────────────────────────────────────────────────────┘
[468m34s] Ep  23/200  loss=1.1453  AUC=0.5647  AP=0.7293  (198.4s)
[469m34s] Ep  23/200  loss=1.1453  AUC=0.5647  AP=0.7293  (198.4s)
[470m34s] Ep   1/200  loss=1.6285  AUC=0.5058  AP=0.7240  (140.6s)
[471m34s] Ep   1/200  loss=1.6285  AUC=0.5058  AP=0.7240  (140.6s)
[472m34s] Ep   1/200  loss=1.6285  AUC=0.5058  AP=0.7240  (140.6s)
[473m34s] Ep   2/200  loss=1.6053  AUC=0.5296  AP=0.7631  (205.6s)
[474m35s] Ep   2/200  loss=1.6053  AUC=0.5296  AP=0.7631  (205.6s)
[475m35s] Ep   2/200  loss=1.6053  AUC=0.5296  AP=0.7631  (205.6s)
[476m35s] Ep   3/200  loss=1.5519  AUC=0.5149  AP=0.7047  (145.6s)
[477m35s] Ep   3/200  loss=1.5519  AUC=0.5149  AP=0.7047  (145.6s)
[478m35s] Ep   3/200  loss=1.5519  AUC=0.5149  AP=0.7047  (145.6s)
[479m35s] Ep   4/200  loss=1.5021  AUC=0.4775  AP=0.6807  (185.3s)
[480m35s] Ep   4/200  loss=1.5021  AUC=0.4775  AP=0.6807  (185.3s)
[481m35s] Ep   5/200  loss=1.4727  AUC=0.4918  AP=0.6816  (143.3s)
[482m35s] Ep   5/200  loss=1.4727  AUC=0.4918  AP=0.6816  (143.3s)
[483m35s] Ep   5/200  loss=1.4727  AUC=0.4918  AP=0.6816  (143.3s)
[484m35s] Ep   6/200  loss=1.4147  AUC=0.5022  AP=0.6994  (159.6s)
[485m35s] Ep   6/200  loss=1.4147  AUC=0.5022  AP=0.6994  (159.6s)
[486m35s] Ep   6/200  loss=1.4147  AUC=0.5022  AP=0.6994  (159.6s)
[487m35s] Ep   7/200  loss=1.4035  AUC=0.5167  AP=0.7103  (190.8s)
[488m35s] Ep   7/200  loss=1.4035  AUC=0.5167  AP=0.7103  (190.8s)
[489m36s] Ep   7/200  loss=1.4035  AUC=0.5167  AP=0.7103  (190.8s)
