
==================================================================
[2026-07-31 08:00:21] Starting training (attempt 1/3, start_fold=0)
==================================================================
[2026-07-31 08:00:21] Training PID=6118 started (start_fold=0, attempt=1)
[172m18s] Ep  21/200  loss=1.1030  AUC=0.5359  AP=0.7213  (166.7s)
[173m18s] Ep  22/200  loss=1.1549  AUC=0.5627  AP=0.7347  (131.9s)
[191m1s] Ep  22/200  loss=1.1549  AUC=0.5627  AP=0.7347  (131.9s)
[208m13s] Ep  22/200  loss=1.1549  AUC=0.5627  AP=0.7347  (131.9s)
[225m4s] Ep  23/200  loss=1.0930  AUC=0.5802  AP=0.7440  (3096.3s)
[234m54s] Ep  23/200  loss=1.0930  AUC=0.5802  AP=0.7440  (3096.3s)
[250m52s] Ep  23/200  loss=1.0930  AUC=0.5802  AP=0.7440  (3096.3s)
[251m52s] Ep  23/200  loss=1.0930  AUC=0.5802  AP=0.7440  (3096.3s)
[254m28s] Ep  23/200  loss=1.0930  AUC=0.5802  AP=0.7440  (3096.3s)
[261m24s] Ep  24/200  loss=1.0908  AUC=0.5663  AP=0.7366  (1790.0s)
[293m48s] Ep  24/200  loss=1.0908  AUC=0.5663  AP=0.7366  (1790.0s)
[310m24s] Ep  24/200  loss=1.0908  AUC=0.5663  AP=0.7366  (1790.0s)

┌──────────────────────────────────────────────────────────────┐
│  FOLD 1/5 COMPLETE                                          │
│  Best val AUC: 0.5861   Test AUC: 0.5263   Test AP: 0.7134
│  Elapsed: 311m 59s   Est. remaining: 1247m
└──────────────────────────────────────────────────────────────┘
[311m59s] Ep  25/200  loss=1.0402  AUC=0.5606  AP=0.7362  (3343.9s)
[320m49s] Ep  25/200  loss=1.0402  AUC=0.5606  AP=0.7362  (3343.9s)
[321m49s] Ep  25/200  loss=1.0402  AUC=0.5606  AP=0.7362  (3343.9s)
[323m21s] Ep  25/200  loss=1.0402  AUC=0.5606  AP=0.7362  (3343.9s)
[340m26s] Ep  25/200  loss=1.0402  AUC=0.5606  AP=0.7362  (3343.9s)
[341m26s] Ep   1/200  loss=1.5933  AUC=0.5735  AP=0.7456  (1798.6s)
[342m26s] Ep   1/200  loss=1.5933  AUC=0.5735  AP=0.7456  (1798.6s)
[343m26s] Ep   2/200  loss=1.4662  AUC=0.5845  AP=0.7411  (128.0s)
[344m26s] Ep   2/200  loss=1.4662  AUC=0.5845  AP=0.7411  (128.0s)
[345m26s] Ep   2/200  loss=1.4662  AUC=0.5845  AP=0.7411  (128.0s)
[346m26s] Ep   3/200  loss=1.3213  AUC=0.5621  AP=0.7350  (191.4s)
[347m27s] Ep   3/200  loss=1.3213  AUC=0.5621  AP=0.7350  (191.4s)
[348m27s] Ep   3/200  loss=1.3213  AUC=0.5621  AP=0.7350  (191.4s)
[349m27s] Ep   4/200  loss=1.2855  AUC=0.5009  AP=0.6910  (211.0s)
[350m27s] Ep   4/200  loss=1.2855  AUC=0.5009  AP=0.6910  (211.0s)
[351m27s] Ep   4/200  loss=1.2855  AUC=0.5009  AP=0.6910  (211.0s)
[352m27s] Ep   4/200  loss=1.2855  AUC=0.5009  AP=0.6910  (211.0s)
[353m27s] Ep   4/200  loss=1.2855  AUC=0.5009  AP=0.6910  (211.0s)
[354m27s] Ep   5/200  loss=1.2727  AUC=0.5318  AP=0.7353  (304.9s)
[355m27s] Ep   5/200  loss=1.2727  AUC=0.5318  AP=0.7353  (304.9s)
[356m28s] Ep   5/200  loss=1.2727  AUC=0.5318  AP=0.7353  (304.9s)
[357m28s] Ep   5/200  loss=1.2727  AUC=0.5318  AP=0.7353  (304.9s)
[358m28s] Ep   5/200  loss=1.2727  AUC=0.5318  AP=0.7353  (304.9s)
[359m28s] Ep   5/200  loss=1.2727  AUC=0.5318  AP=0.7353  (304.9s)
[360m28s] Ep   6/200  loss=1.2976  AUC=0.5738  AP=0.7640  (304.7s)
[361m29s] Ep   6/200  loss=1.2976  AUC=0.5738  AP=0.7640  (304.7s)
[362m33s] Ep   6/200  loss=1.2976  AUC=0.5738  AP=0.7640  (304.7s)
[363m33s] Ep   6/200  loss=1.2976  AUC=0.5738  AP=0.7640  (304.7s)
[364m33s] Ep   6/200  loss=1.2976  AUC=0.5738  AP=0.7640  (304.7s)
[365m34s] Ep   6/200  loss=1.2976  AUC=0.5738  AP=0.7640  (304.7s)
[366m34s] Ep   7/200  loss=1.2814  AUC=0.5380  AP=0.7345  (394.8s)
[367m34s] Ep   7/200  loss=1.2814  AUC=0.5380  AP=0.7345  (394.8s)
[368m34s] Ep   7/200  loss=1.2814  AUC=0.5380  AP=0.7345  (394.8s)
[369m34s] Ep   7/200  loss=1.2814  AUC=0.5380  AP=0.7345  (394.8s)
[370m35s] Ep   7/200  loss=1.2814  AUC=0.5380  AP=0.7345  (394.8s)
[371m35s] Ep   8/200  loss=1.2256  AUC=0.5373  AP=0.7405  (308.8s)
[372m35s] Ep   8/200  loss=1.2256  AUC=0.5373  AP=0.7405  (308.8s)
[373m35s] Ep   8/200  loss=1.2256  AUC=0.5373  AP=0.7405  (308.8s)
[374m35s] Ep   8/200  loss=1.2256  AUC=0.5373  AP=0.7405  (308.8s)
[375m35s] Ep   8/200  loss=1.2256  AUC=0.5373  AP=0.7405  (308.8s)
[376m36s] Ep   8/200  loss=1.2256  AUC=0.5373  AP=0.7405  (308.8s)
[377m36s] Ep   9/200  loss=1.1610  AUC=0.5367  AP=0.7453  (370.4s)
[378m36s] Ep   9/200  loss=1.1610  AUC=0.5367  AP=0.7453  (370.4s)
[379m36s] Ep   9/200  loss=1.1610  AUC=0.5367  AP=0.7453  (370.4s)
[380m37s] Ep   9/200  loss=1.1610  AUC=0.5367  AP=0.7453  (370.4s)
[381m37s] Ep   9/200  loss=1.1610  AUC=0.5367  AP=0.7453  (370.4s)
[382m37s] Ep   9/200  loss=1.1610  AUC=0.5367  AP=0.7453  (370.4s)
[383m37s] Ep  10/200  loss=1.1673  AUC=0.5552  AP=0.7692  (370.9s)
[384m37s] Ep  10/200  loss=1.1673  AUC=0.5552  AP=0.7692  (370.9s)
[385m38s] Ep  10/200  loss=1.1673  AUC=0.5552  AP=0.7692  (370.9s)
[386m38s] Ep  10/200  loss=1.1673  AUC=0.5552  AP=0.7692  (370.9s)
[387m38s] Ep  11/200  loss=1.1396  AUC=0.5628  AP=0.7632  (196.7s)
[388m38s] Ep  11/200  loss=1.1396  AUC=0.5628  AP=0.7632  (196.7s)
[389m38s] Ep  11/200  loss=1.1396  AUC=0.5628  AP=0.7632  (196.7s)
[390m38s] Ep  12/200  loss=1.1627  AUC=0.5401  AP=0.7547  (206.7s)
[391m38s] Ep  12/200  loss=1.1627  AUC=0.5401  AP=0.7547  (206.7s)
[392m38s] Ep  12/200  loss=1.1627  AUC=0.5401  AP=0.7547  (206.7s)
[393m38s] Ep  12/200  loss=1.1627  AUC=0.5401  AP=0.7547  (206.7s)
[394m38s] Ep  13/200  loss=1.0986  AUC=0.5563  AP=0.7687  (206.5s)
[395m38s] Ep  13/200  loss=1.0986  AUC=0.5563  AP=0.7687  (206.5s)
[396m38s] Ep  13/200  loss=1.0986  AUC=0.5563  AP=0.7687  (206.5s)
[397m39s] Ep  13/200  loss=1.0986  AUC=0.5563  AP=0.7687  (206.5s)
[398m39s] Ep  14/200  loss=1.2056  AUC=0.5546  AP=0.7653  (243.1s)
[399m39s] Ep  14/200  loss=1.2056  AUC=0.5546  AP=0.7653  (243.1s)
[400m39s] Ep  14/200  loss=1.2056  AUC=0.5546  AP=0.7653  (243.1s)
[401m39s] Ep  15/200  loss=1.1387  AUC=0.5442  AP=0.7635  (200.1s)
[419m43s] Ep  15/200  loss=1.1387  AUC=0.5442  AP=0.7635  (200.1s)
[433m44s] Ep  15/200  loss=1.1387  AUC=0.5442  AP=0.7635  (200.1s)
[434m45s] Ep  15/200  loss=1.1387  AUC=0.5442  AP=0.7635  (200.1s)
[450m44s] Ep  16/200  loss=1.1341  AUC=0.5315  AP=0.7516  (2956.8s)
[451m44s] Ep  16/200  loss=1.1341  AUC=0.5315  AP=0.7516  (2956.8s)
[452m44s] Ep  16/200  loss=1.1341  AUC=0.5315  AP=0.7516  (2956.8s)
[453m44s] Ep  16/200  loss=1.1341  AUC=0.5315  AP=0.7516  (2956.8s)
[454m44s] Ep  16/200  loss=1.1341  AUC=0.5315  AP=0.7516  (2956.8s)
[455m44s] Ep  17/200  loss=1.1182  AUC=0.5404  AP=0.7621  (296.6s)
[456m44s] Ep  17/200  loss=1.1182  AUC=0.5404  AP=0.7621  (296.6s)
[457m44s] Ep  17/200  loss=1.1182  AUC=0.5404  AP=0.7621  (296.6s)
[458m44s] Ep  18/200  loss=1.1612  AUC=0.5463  AP=0.7693  (194.0s)
[459m44s] Ep  18/200  loss=1.1612  AUC=0.5463  AP=0.7693  (194.0s)
[460m44s] Ep  18/200  loss=1.1612  AUC=0.5463  AP=0.7693  (194.0s)
[461m45s] Ep  18/200  loss=1.1612  AUC=0.5463  AP=0.7693  (194.0s)
[462m45s] Ep  18/200  loss=1.1612  AUC=0.5463  AP=0.7693  (194.0s)
[463m45s] Ep  19/200  loss=1.1429  AUC=0.5277  AP=0.7454  (251.0s)
[464m45s] Ep  19/200  loss=1.1429  AUC=0.5277  AP=0.7454  (251.0s)
[465m45s] Ep  19/200  loss=1.1429  AUC=0.5277  AP=0.7454  (251.0s)
[466m45s] Ep  19/200  loss=1.1429  AUC=0.5277  AP=0.7454  (251.0s)
[467m45s] Ep  19/200  loss=1.1429  AUC=0.5277  AP=0.7454  (251.0s)
[468m45s] Ep  20/200  loss=1.0832  AUC=0.5367  AP=0.7586  (301.4s)
[469m45s] Ep  20/200  loss=1.0832  AUC=0.5367  AP=0.7586  (301.4s)
[470m45s] Ep  20/200  loss=1.0832  AUC=0.5367  AP=0.7586  (301.4s)
[471m45s] Ep  20/200  loss=1.0832  AUC=0.5367  AP=0.7586  (301.4s)
[472m47s] Ep  20/200  loss=1.0832  AUC=0.5367  AP=0.7586  (301.4s)
[473m47s] Ep  21/200  loss=1.1698  AUC=0.5332  AP=0.7552  (337.8s)
[474m47s] Ep  21/200  loss=1.1698  AUC=0.5332  AP=0.7552  (337.8s)
[475m47s] Ep  21/200  loss=1.1698  AUC=0.5332  AP=0.7552  (337.8s)
[476m47s] Ep  21/200  loss=1.1698  AUC=0.5332  AP=0.7552  (337.8s)

┌──────────────────────────────────────────────────────────────┐
│  FOLD 2/5 COMPLETE                                          │
│  Best val AUC: 0.5845   Test AUC: 0.5680   Test AP: 0.7211
│  Elapsed: 477m 47s   Est. remaining: 716m
└──────────────────────────────────────────────────────────────┘
[477m47s] Ep  22/200  loss=1.1000  AUC=0.5401  AP=0.7572  (228.1s)
[478m48s] Ep  22/200  loss=1.1000  AUC=0.5401  AP=0.7572  (228.1s)
[479m48s] Ep  22/200  loss=1.1000  AUC=0.5401  AP=0.7572  (228.1s)
[480m49s] Ep  22/200  loss=1.1000  AUC=0.5401  AP=0.7572  (228.1s)
[481m49s] Ep  22/200  loss=1.1000  AUC=0.5401  AP=0.7572  (228.1s)
[482m49s] Ep   1/200  loss=1.6139  AUC=0.4772  AP=0.7136  (308.5s)
[483m50s] Ep   1/200  loss=1.6139  AUC=0.4772  AP=0.7136  (308.5s)
[484m50s] Ep   1/200  loss=1.6139  AUC=0.4772  AP=0.7136  (308.5s)
[485m50s] Ep   1/200  loss=1.6139  AUC=0.4772  AP=0.7136  (308.5s)
[486m50s] Ep   2/200  loss=1.5549  AUC=0.5313  AP=0.7155  (236.7s)
[487m50s] Ep   2/200  loss=1.5549  AUC=0.5313  AP=0.7155  (236.7s)
[488m50s] Ep   2/200  loss=1.5549  AUC=0.5313  AP=0.7155  (236.7s)
[489m50s] Ep   2/200  loss=1.5549  AUC=0.5313  AP=0.7155  (236.7s)
[490m50s] Ep   3/200  loss=1.4574  AUC=0.5240  AP=0.7314  (224.7s)
[491m50s] Ep   3/200  loss=1.4574  AUC=0.5240  AP=0.7314  (224.7s)
[492m50s] Ep   3/200  loss=1.4574  AUC=0.5240  AP=0.7314  (224.7s)
[493m50s] Ep   4/200  loss=1.4139  AUC=0.4666  AP=0.6885  (218.5s)
[494m50s] Ep   4/200  loss=1.4139  AUC=0.4666  AP=0.6885  (218.5s)
[495m50s] Ep   4/200  loss=1.4139  AUC=0.4666  AP=0.6885  (218.5s)
[496m50s] Ep   4/200  loss=1.4139  AUC=0.4666  AP=0.6885  (218.5s)
[497m50s] Ep   5/200  loss=1.3980  AUC=0.4784  AP=0.6961  (208.0s)
[498m51s] Ep   5/200  loss=1.3980  AUC=0.4784  AP=0.6961  (208.0s)
[499m51s] Ep   5/200  loss=1.3980  AUC=0.4784  AP=0.6961  (208.0s)
[500m51s] Ep   6/200  loss=1.3832  AUC=0.5195  AP=0.7271  (210.7s)
[501m51s] Ep   6/200  loss=1.3832  AUC=0.5195  AP=0.7271  (210.7s)
[502m51s] Ep   6/200  loss=1.3832  AUC=0.5195  AP=0.7271  (210.7s)
[503m51s] Ep   6/200  loss=1.3832  AUC=0.5195  AP=0.7271  (210.7s)
[504m51s] Ep   7/200  loss=1.3502  AUC=0.4897  AP=0.7222  (220.6s)
[505m51s] Ep   7/200  loss=1.3502  AUC=0.4897  AP=0.7222  (220.6s)
[506m52s] Ep   7/200  loss=1.3502  AUC=0.4897  AP=0.7222  (220.6s)
[507m52s] Ep   8/200  loss=1.3034  AUC=0.5050  AP=0.7095  (202.6s)
[508m52s] Ep   8/200  loss=1.3034  AUC=0.5050  AP=0.7095  (202.6s)
[509m52s] Ep   8/200  loss=1.3034  AUC=0.5050  AP=0.7095  (202.6s)
[510m52s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[511m52s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[512m52s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[513m52s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[514m52s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[515m52s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[516m53s] Ep   9/200  loss=1.2722  AUC=0.4923  AP=0.7092  (176.6s)
[517m53s] Ep  10/200  loss=1.3251  AUC=0.5163  AP=0.7346  (382.3s)
[518m53s] Ep  10/200  loss=1.3251  AUC=0.5163  AP=0.7346  (382.3s)
[519m53s] Ep  10/200  loss=1.3251  AUC=0.5163  AP=0.7346  (382.3s)
[520m53s] Ep  11/200  loss=1.2932  AUC=0.5231  AP=0.7125  (219.4s)
[521m53s] Ep  11/200  loss=1.2932  AUC=0.5231  AP=0.7125  (219.4s)
[522m53s] Ep  11/200  loss=1.2932  AUC=0.5231  AP=0.7125  (219.4s)
[523m53s] Ep  11/200  loss=1.2932  AUC=0.5231  AP=0.7125  (219.4s)
[524m53s] Ep  11/200  loss=1.2932  AUC=0.5231  AP=0.7125  (219.4s)
[525m53s] Ep  12/200  loss=1.2809  AUC=0.5216  AP=0.7106  (288.2s)
[526m53s] Ep  12/200  loss=1.2809  AUC=0.5216  AP=0.7106  (288.2s)
[527m53s] Ep  12/200  loss=1.2809  AUC=0.5216  AP=0.7106  (288.2s)
[528m53s] Ep  12/200  loss=1.2809  AUC=0.5216  AP=0.7106  (288.2s)
[529m54s] Ep  13/200  loss=1.2211  AUC=0.5201  AP=0.7333  (229.7s)
[530m54s] Ep  13/200  loss=1.2211  AUC=0.5201  AP=0.7333  (229.7s)
[531m54s] Ep  13/200  loss=1.2211  AUC=0.5201  AP=0.7333  (229.7s)
[532m54s] Ep  14/200  loss=1.2440  AUC=0.5148  AP=0.7334  (197.3s)
[533m54s] Ep  14/200  loss=1.2440  AUC=0.5148  AP=0.7334  (197.3s)
[534m54s] Ep  14/200  loss=1.2440  AUC=0.5148  AP=0.7334  (197.3s)
[535m54s] Ep  14/200  loss=1.2440  AUC=0.5148  AP=0.7334  (197.3s)
[536m54s] Ep  15/200  loss=1.2166  AUC=0.5423  AP=0.7354  (226.7s)
[537m54s] Ep  15/200  loss=1.2166  AUC=0.5423  AP=0.7354  (226.7s)
[538m54s] Ep  15/200  loss=1.2166  AUC=0.5423  AP=0.7354  (226.7s)
[539m54s] Ep  16/200  loss=1.1868  AUC=0.5139  AP=0.7261  (199.3s)
[540m54s] Ep  16/200  loss=1.1868  AUC=0.5139  AP=0.7261  (199.3s)
[541m55s] Ep  16/200  loss=1.1868  AUC=0.5139  AP=0.7261  (199.3s)
[542m55s] Ep  16/200  loss=1.1868  AUC=0.5139  AP=0.7261  (199.3s)
[543m55s] Ep  16/200  loss=1.1868  AUC=0.5139  AP=0.7261  (199.3s)
[544m55s] Ep  17/200  loss=1.1885  AUC=0.4979  AP=0.7090  (275.7s)
[545m55s] Ep  17/200  loss=1.1885  AUC=0.4979  AP=0.7090  (275.7s)
[546m55s] Ep  17/200  loss=1.1885  AUC=0.4979  AP=0.7090  (275.7s)
[547m55s] Ep  17/200  loss=1.1885  AUC=0.4979  AP=0.7090  (275.7s)
[548m55s] Ep  17/200  loss=1.1885  AUC=0.4979  AP=0.7090  (275.7s)
[549m55s] Ep  18/200  loss=1.2150  AUC=0.4994  AP=0.7179  (304.6s)
[550m55s] Ep  18/200  loss=1.2150  AUC=0.4994  AP=0.7179  (304.6s)
[551m55s] Ep  18/200  loss=1.2150  AUC=0.4994  AP=0.7179  (304.6s)
[552m56s] Ep  18/200  loss=1.2150  AUC=0.4994  AP=0.7179  (304.6s)
[553m56s] Ep  19/200  loss=1.1434  AUC=0.4790  AP=0.7195  (250.1s)
[554m56s] Ep  19/200  loss=1.1434  AUC=0.4790  AP=0.7195  (250.1s)
[555m56s] Ep  19/200  loss=1.1434  AUC=0.4790  AP=0.7195  (250.1s)
[556m56s] Ep  19/200  loss=1.1434  AUC=0.4790  AP=0.7195  (250.1s)
[557m56s] Ep  19/200  loss=1.1434  AUC=0.4790  AP=0.7195  (250.1s)
[558m57s] Ep  20/200  loss=1.2120  AUC=0.4571  AP=0.7023  (311.7s)
[559m57s] Ep  20/200  loss=1.2120  AUC=0.4571  AP=0.7023  (311.7s)
[560m57s] Ep  20/200  loss=1.2120  AUC=0.4571  AP=0.7023  (311.7s)
[561m57s] Ep  20/200  loss=1.2120  AUC=0.4571  AP=0.7023  (311.7s)
[562m57s] Ep  21/200  loss=1.1858  AUC=0.4616  AP=0.6969  (233.3s)
[563m57s] Ep  21/200  loss=1.1858  AUC=0.4616  AP=0.6969  (233.3s)
[564m57s] Ep  21/200  loss=1.1858  AUC=0.4616  AP=0.6969  (233.3s)
[565m57s] Ep  21/200  loss=1.1858  AUC=0.4616  AP=0.6969  (233.3s)
[566m57s] Ep  22/200  loss=1.1498  AUC=0.4817  AP=0.7105  (250.3s)
[567m57s] Ep  22/200  loss=1.1498  AUC=0.4817  AP=0.7105  (250.3s)
[568m57s] Ep  22/200  loss=1.1498  AUC=0.4817  AP=0.7105  (250.3s)
[569m57s] Ep  22/200  loss=1.1498  AUC=0.4817  AP=0.7105  (250.3s)
[570m57s] Ep  23/200  loss=1.1077  AUC=0.4692  AP=0.7072  (210.9s)
[571m57s] Ep  23/200  loss=1.1077  AUC=0.4692  AP=0.7072  (210.9s)
[572m58s] Ep  23/200  loss=1.1077  AUC=0.4692  AP=0.7072  (210.9s)
[573m58s] Ep  23/200  loss=1.1077  AUC=0.4692  AP=0.7072  (210.9s)
[574m58s] Ep  23/200  loss=1.1077  AUC=0.4692  AP=0.7072  (210.9s)
[575m58s] Ep  23/200  loss=1.1077  AUC=0.4692  AP=0.7072  (210.9s)
[576m58s] Ep  24/200  loss=1.1629  AUC=0.4743  AP=0.7119  (333.1s)
[577m58s] Ep  24/200  loss=1.1629  AUC=0.4743  AP=0.7119  (333.1s)
[578m58s] Ep  24/200  loss=1.1629  AUC=0.4743  AP=0.7119  (333.1s)
[579m58s] Ep  25/200  loss=1.1838  AUC=0.4758  AP=0.7090  (224.2s)
[580m58s] Ep  25/200  loss=1.1838  AUC=0.4758  AP=0.7090  (224.2s)
[581m59s] Ep  25/200  loss=1.1838  AUC=0.4758  AP=0.7090  (224.2s)
[582m59s] Ep  25/200  loss=1.1838  AUC=0.4758  AP=0.7090  (224.2s)
[583m59s] Ep  25/200  loss=1.1838  AUC=0.4758  AP=0.7090  (224.2s)
[584m59s] Ep  26/200  loss=1.1871  AUC=0.4435  AP=0.7023  (306.6s)
[585m59s] Ep  26/200  loss=1.1871  AUC=0.4435  AP=0.7023  (306.6s)
[586m59s] Ep  26/200  loss=1.1871  AUC=0.4435  AP=0.7023  (306.6s)
[587m59s] Ep  26/200  loss=1.1871  AUC=0.4435  AP=0.7023  (306.6s)
[588m59s] Ep  26/200  loss=1.1871  AUC=0.4435  AP=0.7023  (306.6s)
[589m59s] Ep  27/200  loss=1.1325  AUC=0.4651  AP=0.7124  (255.1s)
[590m59s] Ep  27/200  loss=1.1325  AUC=0.4651  AP=0.7124  (255.1s)
[591m59s] Ep  27/200  loss=1.1325  AUC=0.4651  AP=0.7124  (255.1s)
[592m59s] Ep  27/200  loss=1.1325  AUC=0.4651  AP=0.7124  (255.1s)
[593m59s] Ep  28/200  loss=1.0907  AUC=0.4746  AP=0.7049  (256.7s)
[595m0s] Ep  28/200  loss=1.0907  AUC=0.4746  AP=0.7049  (256.7s)
[596m0s] Ep  28/200  loss=1.0907  AUC=0.4746  AP=0.7049  (256.7s)
[597m0s] Ep  28/200  loss=1.0907  AUC=0.4746  AP=0.7049  (256.7s)
[598m0s] Ep  29/200  loss=1.1624  AUC=0.4666  AP=0.7016  (261.1s)
[599m0s] Ep  29/200  loss=1.1624  AUC=0.4666  AP=0.7016  (261.1s)
[600m0s] Ep  29/200  loss=1.1624  AUC=0.4666  AP=0.7016  (261.1s)
[601m0s] Ep  29/200  loss=1.1624  AUC=0.4666  AP=0.7016  (261.1s)
[602m0s] Ep  29/200  loss=1.1624  AUC=0.4666  AP=0.7016  (261.1s)
[603m1s] Ep  29/200  loss=1.1624  AUC=0.4666  AP=0.7016  (261.1s)
[604m1s] Ep  30/200  loss=1.1548  AUC=0.4639  AP=0.7058  (327.9s)
